trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-01-22,BHAGYANGR.BE.NSE,2026-01-22 09:55:59,LONG,161.22,158.86,168.29,1.462,4.387,3.0,158.86,TRAILING_SL,310,-730.79,29.77,-760.55,0.5755,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:55:59,SHORT,10.8,11.03,10.1,2.15,6.451,3.0,11.03,TRAILING_SL,4629,-1075.01,30.32,-1105.33,0.7699,False
2026-01-22,NACLIND.BE.NSE,2026-01-22 09:55:59,LONG,167.05,165.61,171.38,0.863,2.589,3.0,165.61,TRAILING_SL,299,-431.08,29.84,-460.92,0.5981,False
2026-01-22,TAKE.BE.NSE,2026-01-22 09:55:59,SHORT,39.97,40.33,38.9,0.891,2.674,3.0,38.9,TARGET,1250,1336.0,29.58,1306.43,0.5803,True
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:56:59,LONG,21.55,21.08,22.95,2.173,6.518,3.0,22.95,TARGET,2320,3258.79,30.98,3227.82,0.6666,True
2026-01-22,EMBDL.BE.NSE,2026-01-22 09:56:59,LONG,63.75,63.35,64.96,0.635,1.905,3.0,63.35,TRAILING_SL,784,-317.35,29.89,-347.24,0.7314,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:56:59,LONG,10.5,10.25,11.24,2.36,7.08,3.0,11.24,TARGET,4761,3539.16,31.06,3508.11,0.6986,True
2026-01-22,NACLIND.BE.NSE,2026-01-22 09:56:59,SHORT,168.9,170.44,164.27,0.913,2.739,3.0,164.27,TARGET,296,1369.59,29.59,1340.0,0.6595,True
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:57:59,SHORT,21.95,22.43,20.52,2.176,6.528,3.0,22.43,TRAILING_SL,2277,-1087.56,30.31,-1117.88,0.7167,False
2026-01-22,EMBDL.BE.NSE,2026-01-22 09:57:59,LONG,63.75,63.37,64.9,0.601,1.804,3.0,63.37,TRAILING_SL,784,-300.56,29.9,-330.46,0.6077,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:57:59,SHORT,10.79,11.05,10.01,2.42,7.261,3.0,11.05,TRAILING_SL,4633,-1209.96,30.36,-1240.31,0.7967,False
2026-01-22,TAKE.BE.NSE,2026-01-22 09:57:59,SHORT,39.97,40.33,38.88,0.908,2.724,3.0,38.88,TARGET,1250,1361.18,29.57,1331.61,0.576,True
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:58:59,LONG,21.4,20.9,22.91,2.348,7.044,3.0,22.91,TARGET,2336,3521.12,31.05,3490.07,0.7741,True
2026-01-22,EMBDL.BE.NSE,2026-01-22 09:58:59,LONG,63.75,63.39,64.82,0.558,1.675,3.0,63.39,TRAILING_SL,784,-279.09,29.9,-309.0,0.5825,False
2026-01-22,HARDWYN.BE.NSE,2026-01-22 09:58:59,LONG,16.62,16.55,16.83,0.43,1.289,3.0,16.55,TRAILING_SL,3008,-214.74,29.93,-244.67,0.5951,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:58:59,LONG,10.59,10.33,11.38,2.492,7.477,3.0,11.38,TARGET,4721,3738.11,31.12,3706.99,0.6038,True
2026-01-22,NACLIND.BE.NSE,2026-01-22 09:58:59,SHORT,168.9,170.33,164.6,0.848,2.544,3.0,164.6,TARGET,296,1271.76,29.62,1242.15,0.5898,True
2026-01-22,ORICONENT.BE.NSE,2026-01-22 09:58:59,SHORT,61.8,62.55,59.55,1.215,3.646,3.0,62.55,TRAILING_SL,809,-607.67,30.18,-637.85,0.7021,False
2026-01-22,SOUTHWEST.BE.NSE,2026-01-22 09:58:59,LONG,180.23,178.68,184.89,0.861,2.583,3.0,178.68,TRAILING_SL,277,-429.89,29.83,-459.72,0.6523,False
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:59:59,LONG,21.45,20.98,22.87,2.2,6.6,3.0,22.87,TARGET,2331,3300.07,30.99,3269.08,0.6407,True
2026-01-22,MAANALU.BE.NSE,2026-01-22 09:59:59,LONG,149.7,148.74,152.57,0.64,1.919,3.0,152.57,TARGET,334,959.72,30.29,929.44,0.6031,True
2026-01-22,SOUTHWEST.BE.NSE,2026-01-22 09:59:59,SHORT,183.0,184.74,177.79,0.95,2.849,3.0,177.79,TARGET,273,1423.34,29.55,1393.79,0.5634,True
2026-01-22,TAKE.BE.NSE,2026-01-22 09:59:59,SHORT,39.97,40.34,38.87,0.916,2.747,3.0,38.87,TARGET,1250,1372.43,29.57,1342.87,0.5535,True
2026-01-22,UNITEDPOLY.BE.NSE,2026-01-22 09:59:59,LONG,29.8,29.55,30.54,0.823,2.47,3.0,29.55,TRAILING_SL,1677,-411.41,29.86,-441.27,0.6211,False
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 10:00:59,LONG,21.45,20.97,22.88,2.218,6.653,3.0,22.88,TARGET,2331,3326.59,31.0,3295.59,0.6613,True
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 10:00:59,SHORT,10.7,10.94,9.98,2.236,6.709,3.0,10.94,TRAILING_SL,4672,-1117.94,30.33,-1148.27,0.6709,False
2026-01-22,MAANALU.BE.NSE,2026-01-22 10:00:59,SHORT,151.5,152.58,148.25,0.714,2.143,3.0,152.58,TRAILING_SL,330,-357.14,30.1,-387.25,0.6476,False
2026-01-22,NACLIND.BE.NSE,2026-01-22 10:00:59,SHORT,168.9,170.23,164.91,0.787,2.362,3.0,164.91,TARGET,296,1180.92,29.64,1151.28,0.5544,True
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 10:01:59,SHORT,21.8,22.28,20.36,2.198,6.595,3.0,22.28,TRAILING_SL,2293,-1098.86,30.32,-1129.18,0.7352,False
2026-01-22,EXXARO.BE.NSE,2026-01-22 10:01:59,LONG,7.15,7.05,7.46,1.437,4.31,3.0,7.46,TARGET,6993,2154.95,30.65,2124.31,0.5612,True
2026-01-22,HARDWYN.BE.NSE,2026-01-22 10:01:59,LONG,16.61,16.52,16.88,0.545,1.634,3.0,16.52,TRAILING_SL,3010,-272.35,29.92,-302.27,0.6341,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 10:01:59,SHORT,10.78,11.01,10.09,2.141,6.422,3.0,11.01,TRAILING_SL,4638,-1070.29,30.32,-1100.61,0.7287,False
2026-01-22,NACLIND.BE.NSE,2026-01-22 10:01:59,SHORT,168.89,170.13,165.18,0.732,2.195,3.0,165.18,TARGET,296,1097.52,29.67,1067.85,0.5542,True
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 10:02:59,SHORT,21.75,22.2,20.4,2.071,6.212,3.0,22.2,TRAILING_SL,2298,-1034.91,30.3,-1065.21,0.585,False
2026-01-22,HARDWYN.BE.NSE,2026-01-22 10:02:59,LONG,16.61,16.53,16.86,0.506,1.518,3.0,16.53,TRAILING_SL,3010,-252.9,29.92,-282.82,0.5515,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 10:02:59,LONG,10.6,10.37,11.3,2.203,6.61,3.0,11.3,TARGET,4716,3304.52,30.99,3273.53,0.6153,True
2026-01-22,ORICONENT.BE.NSE,2026-01-22 10:02:59,SHORT,61.8,62.56,59.52,1.232,3.696,3.0,62.56,TRAILING_SL,809,-615.9,30.18,-646.08,0.6907,False
2026-01-22,SOUTHWEST.BE.NSE,2026-01-22 10:02:59,LONG,180.24,178.33,185.97,1.059,3.178,3.0,178.33,TRAILING_SL,277,-528.92,29.8,-558.72,0.6382,False
2026-01-22,TAKE.BE.NSE,2026-01-22 10:02:59,LONG,39.7,39.38,40.67,0.811,2.433,3.0,39.38,TRAILING_SL,1259,-405.34,29.87,-435.21,0.5661,False
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 10:03:59,LONG,21.45,21.0,22.8,2.099,6.298,3.0,22.8,TARGET,2331,3149.13,30.94,3118.19,0.6649,True
2026-01-22,CCCL.BE.NSE,2026-01-22 10:03:59,LONG,16.23,16.16,16.43,0.401,1.204,3.0,16.43,TARGET,3080,601.73,30.17,571.56,0.6115,True
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 10:03:59,LONG,10.6,10.38,11.25,2.056,6.169,3.0,11.25,TARGET,4716,3083.64,30.92,3052.72,0.581,True
2026-01-22,MAANALU.BE.NSE,2026-01-22 10:03:59,LONG,149.7,148.5,153.29,0.8,2.4,3.0,153.29,TARGET,334,1200.2,30.36,1169.84,0.6538,True
2026-01-22,NACLIND.BE.NSE,2026-01-22 10:03:59,LONG,167.5,166.29,171.14,0.724,2.173,3.0,166.29,TRAILING_SL,298,-361.52,29.84,-391.36,0.5917,False
2026-01-22,TAKE.BE.NSE,2026-01-22 10:03:59,LONG,39.31,38.97,40.33,0.867,2.6,3.0,38.97,TRAILING_SL,1271,-433.08,29.85,-462.93,0.7388,False
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 10:04:59,LONG,21.45,21.03,22.72,1.974,5.923,3.0,22.72,TARGET,2331,2961.65,30.89,2930.77,0.6183,True
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 10:04:59,LONG,10.5,10.28,11.16,2.101,6.303,3.0,11.16,TARGET,4761,3150.86,30.94,3119.92,0.6117,True
