trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-03-02,MAANALU.BE.NSE,2026-03-02 11:38:59,LONG,141.0,139.97,144.09,0.731,2.194,3.0,144.09,TARGET,354,1095.04,30.28,1064.77,0.585,True
2026-03-02,SOUTHWEST.BE.NSE,2026-03-02 11:41:59,SHORT,187.8,189.04,184.08,0.659,1.978,3.0,184.08,TARGET,266,988.35,29.68,958.67,0.6654,True
2026-03-02,GOYALALUM.BE.NSE,2026-03-02 11:43:59,SHORT,6.67,6.71,6.56,0.567,1.701,3.0,6.71,SL,7496,-283.55,30.08,-313.63,0.6032,False
2026-03-02,ABAN.BE.NSE,2026-03-02 11:44:59,LONG,19.05,18.85,19.65,1.042,3.126,3.0,18.85,SL,2624,-520.94,29.84,-550.78,0.7299,False
2026-03-02,DSFCL.BE.NSE,2026-03-02 11:44:59,LONG,32.35,32.14,32.99,0.66,1.981,3.0,32.99,TARGET,1545,990.24,30.29,959.96,0.6433,True
2026-03-02,DSFCL.BE.NSE,2026-03-02 11:47:59,LONG,32.0,31.6,33.21,1.258,3.773,3.0,33.21,TARGET,1562,1885.78,30.56,1855.22,0.6555,True
2026-03-02,SOUTHWEST.BE.NSE,2026-03-02 11:47:59,LONG,183.15,181.47,188.2,0.919,2.758,3.0,181.47,SL,273,-459.67,29.86,-489.53,0.6582,False
2026-03-02,DSFCL.BE.NSE,2026-03-02 11:48:59,SHORT,33.3,33.8,31.79,1.513,4.538,3.0,33.8,SL,1501,-756.03,30.22,-786.25,0.6727,False
2026-03-02,WANBURY.BE.NSE,2026-03-02 11:48:59,SHORT,261.9,264.31,254.68,0.919,2.757,3.0,254.68,TARGET,190,1372.14,29.44,1342.69,0.6601,True
2026-03-02,ABAN.BE.NSE,2026-03-02 11:49:59,LONG,19.06,18.8,19.83,1.348,4.045,3.0,18.8,SL,2623,-674.03,29.79,-703.82,0.639,False
2026-03-02,KESORAMIND.BE.NSE,2026-03-02 11:50:59,LONG,8.8,8.75,8.96,0.593,1.778,3.0,8.96,TARGET,5681,888.67,30.26,858.4,0.5978,True
2026-03-02,WANBURY.BE.NSE,2026-03-02 11:50:59,SHORT,263.3,266.11,254.86,1.069,3.206,3.0,254.86,TARGET,189,1595.66,29.38,1566.28,0.6712,True
2026-03-02,ABAN.BE.NSE,2026-03-02 11:51:59,LONG,19.08,18.78,19.99,1.596,4.787,3.0,18.78,SL,2620,-797.6,29.75,-827.35,0.6428,False
2026-03-02,MAANALU.BE.NSE,2026-03-02 11:51:59,LONG,139.15,138.05,142.44,0.788,2.364,3.0,142.44,TARGET,359,1180.85,30.33,1150.52,0.6265,True
2026-03-02,ABAN.BE.NSE,2026-03-02 11:52:59,LONG,19.08,18.8,19.93,1.482,4.445,3.0,18.8,SL,2620,-740.62,29.77,-770.4,0.6072,False
2026-03-02,SOUTHWEST.BE.NSE,2026-03-02 11:52:59,SHORT,186.9,188.62,181.73,0.922,2.766,3.0,181.73,TARGET,267,1380.05,29.53,1350.52,0.6567,True
2026-03-02,DSFCL.BE.NSE,2026-03-02 11:53:59,SHORT,33.29,33.76,31.88,1.408,4.224,3.0,33.76,SL,1501,-703.53,30.19,-733.72,0.609,False
2026-03-02,SOUTHWEST.BE.NSE,2026-03-02 11:53:59,SHORT,186.9,188.5,182.1,0.856,2.568,3.0,182.1,TARGET,267,1281.48,29.56,1251.92,0.5932,True
2026-03-02,TVSSCS.BE.NSE,2026-03-02 11:56:59,LONG,112.05,111.41,113.97,0.571,1.712,3.0,113.97,TARGET,446,855.56,30.24,825.32,0.6271,True
