trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-03-20,HCG-RE.BE.NSE,2026-03-20 13:40:59,LONG,18.3,17.92,18.93,2.068,3.447,1.67,17.92,SL,5464,-2067.93,59.37,-2127.3,0.5619,False
2026-03-20,DCMSIL.BE.NSE,2026-03-20 13:41:59,SHORT,89.89,90.65,88.62,0.848,1.413,1.67,88.62,TARGET,1112,1412.07,59.55,1352.52,0.5518,True
2026-03-20,HCG-RE.BE.NSE,2026-03-20 13:41:59,LONG,18.3,17.95,18.89,1.92,3.201,1.67,17.95,SL,5464,-1920.22,59.42,-1979.64,0.6233,False
2026-03-20,MCL.BE.NSE,2026-03-20 13:41:59,SHORT,61.95,62.67,60.75,1.163,1.939,1.67,62.67,SL,1614,-1163.29,60.34,-1223.63,0.571,False
2026-03-20,DCMSIL.BE.NSE,2026-03-20 13:42:59,LONG,88.28,87.4,89.75,0.997,1.661,1.67,87.4,SL,1132,-996.14,59.66,-1055.8,0.6088,False
2026-03-20,HCG-RE.BE.NSE,2026-03-20 13:42:59,LONG,18.3,17.97,18.84,1.783,2.972,1.67,18.84,TARGET,5464,2971.77,60.89,2910.88,0.6393,True
2026-03-20,HCG-RE.BE.NSE,2026-03-20 13:43:59,LONG,18.25,17.94,18.76,1.69,2.816,1.67,18.76,TARGET,5479,2815.99,60.84,2755.15,0.6372,True
2026-03-20,TVSSCS.BE.NSE,2026-03-20 13:43:59,LONG,101.27,100.82,102.01,0.44,0.733,1.67,100.82,SL,987,-439.41,59.84,-499.25,0.7344,False
2026-03-20,DCMSIL.BE.NSE,2026-03-20 13:44:59,SHORT,89.89,90.82,88.34,1.036,1.727,1.67,88.34,TARGET,1112,1725.94,59.46,1666.48,0.5798,True
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:44:59,LONG,432.0,429.21,436.65,0.646,1.077,1.67,429.21,SL,231,-644.66,59.68,-704.34,0.6508,False
2026-03-20,HCG-RE.BE.NSE,2026-03-20 13:44:59,LONG,18.25,17.96,18.73,1.569,2.615,1.67,18.73,TARGET,5479,2614.85,60.78,2554.07,0.6799,True
2026-03-20,KAVDEFENCE.BE.NSE,2026-03-20 13:44:59,LONG,60.5,60.1,61.17,0.665,1.109,1.67,61.17,TARGET,1652,1108.11,60.3,1047.81,0.5612,True
2026-03-20,AAKASH.BE.NSE,2026-03-20 13:45:59,SHORT,9.0,9.06,8.9,0.657,1.095,1.67,8.9,TARGET,11111,1095.34,59.67,1035.67,0.6437,True
2026-03-20,DCMSIL.BE.NSE,2026-03-20 13:45:59,LONG,88.3,87.26,90.03,1.172,1.954,1.67,87.26,SL,1132,-1171.73,59.62,-1231.36,0.622,False
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:45:59,SHORT,434.55,437.41,429.78,0.659,1.099,1.67,429.78,TARGET,230,1098.1,59.64,1038.46,0.6935,True
2026-03-20,EMBDL.BE.NSE,2026-03-20 13:46:59,LONG,48.73,48.53,49.06,0.405,0.676,1.67,49.06,TARGET,2052,675.65,60.2,615.45,0.6617,True
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:46:59,LONG,432.0,429.07,436.89,0.679,1.132,1.67,429.07,SL,231,-677.57,59.67,-737.24,0.6353,False
2026-03-20,HCG-RE.BE.NSE,2026-03-20 13:46:59,LONG,18.3,18.02,18.77,1.546,2.576,1.67,18.02,SL,5464,-1545.62,59.53,-1605.15,0.7068,False
2026-03-20,ZEEMEDIA.BE.NSE,2026-03-20 13:46:59,LONG,7.42,7.37,7.5,0.622,1.036,1.67,7.5,TARGET,13477,1036.25,60.31,975.94,0.718,True
2026-03-20,BGRENERGY.BE.NSE,2026-03-20 13:47:59,LONG,292.65,291.4,294.74,0.428,0.713,1.67,291.4,SL,341,-426.9,59.75,-486.65,0.791,False
